oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	oz11	oz12	oz13	oz14	oz15	oz16	oz17	oz18	oz19	oz20	oz21	oz22	oz23	oz24	oz25	target
-0.5871674418449402	-1.2752678394317627	0.8262340426445007	-1.0227575302124023	-1.6449708938598633	0.36407604813575745	-0.35892996191978455	0.9965041279792786	0.05957500636577606	1.293326735496521	1.1292550563812256	0.24985378980636597	0.17998817563056946	-1.0329194068908691	1.0677510499954224	0.961809515953064	0.11630892008543015	0.007317078299820423	-0.43125119805336	-0.9325151443481445	1.1476342678070068	-1.5424795150756836	0.41918593645095825	-1.5866997241973877	1.4368683099746704	-0.6708588004112244
0.5759737491607666	0.19140928983688354	1.2412916421890259	0.0798671767115593	0.4166440963745117	-1.2489196062088013	1.278737187385559	-0.167944997549057	0.25107255578041077	1.5897935628890991	-0.17949962615966797	0.4592566192150116	1.5540480613708496	1.0770498514175415	-1.0597889423370361	-0.419877827167511	0.3864296078681946	-1.382350206375122	-0.0621054582297802	-0.4715477526187897	-1.1619048118591309	-0.16260011494159698	0.6323282718658447	-0.5693455934524536	-1.19039785861969	-0.002378885867074132
1.1899548768997192	1.4264816045761108	-0.009677561931312084	-0.934533417224884	-1.3207260370254517	0.5050485134124756	-0.7917554378509521	-1.0441433191299438	0.19931650161743164	-1.651444911956787	0.1705416738986969	-0.6051890254020691	-1.1768927574157715	1.439647912979126	1.2944749593734741	-0.524300217628479	1.009777545928955	0.7485949397087097	-0.220687597990036	-0.9206657409667969	-1.5876810550689697	-0.2059294730424881	1.1980758905410767	0.9291132688522339	-0.5397863984107971	-1.1481800079345703
0.8756449222564697	0.3950658142566681	0.4765360951423645	-0.2688736021518707	1.248434066772461	-0.3261018395423889	-1.7114399671554565	-0.14842449128627777	1.3020615577697754	0.054735682904720306	1.076459527015686	-0.4164007008075714	-0.20602476596832275	0.8342735171318054	0.13067027926445007	-0.49614912271499634	-0.7415348887443542	-0.4488837420940399	1.5333597660064697	1.4836604595184326	-1.0522563457489014	-0.7834168672561646	1.7413283586502075	0.3086172938346863	1.2477262020111084	-1.398018479347229
1.8249423503875732	1.7714457511901855	0.3827780783176422	-1.0824090242385864	0.7844011187553406	1.2624977827072144	0.9605464935302734	1.1717675924301147	-0.17182818055152893	1.648436188697815	1.1765936613082886	0.19580280780792236	-0.6970316767692566	0.8412134647369385	1.1391255855560303	1.722443699836731	0.6489887237548828	0.6048354506492615	-0.734128475189209	-1.4286408424377441	-0.9494011998176575	0.5963036417961121	1.0710773468017578	1.425872564315796	-0.3926701545715332	0.23952420055866241
0.7938024401664734	1.097949504852295	-0.6245089769363403	0.9351572394371033	1.2881704568862915	-0.4995986223220825	-0.068076953291893	0.7252916097640991	1.3223676681518555	0.793585479259491	0.9064431190490723	-0.9266396760940552	-0.5297347903251648	-0.060595668852329254	0.28565824031829834	0.7995027899742126	1.4804329872131348	0.7127465009689331	-1.6533784866333008	-0.2827779948711395	-0.43798160552978516	-0.7122719287872314	1.6261929273605347	-0.3775957226753235	0.8879619240760803	-1.3113932609558105
-0.30942651629447937	-0.21891282498836517	-0.6167065501213074	0.4657537639141083	-0.26058831810951233	-0.23034842312335968	-0.12895949184894562	-1.134541392326355	0.5700912475585938	-0.9874613881111145	-0.6383994221687317	0.8076246380805969	1.6608608961105347	-0.46448877453804016	-1.2186328172683716	-0.589657723903656	-0.6051778793334961	1.353911280632019	0.9962629675865173	-1.116195559501648	-0.9360254406929016	1.1657956838607788	0.22189512848854065	0.5168267488479614	1.5854003429412842	1.146675705909729
-1.0004794597625732	-0.9984493851661682	0.03485958278179169	1.354178786277771	1.5278244018554688	-1.3473562002182007	-1.0366922616958618	-1.2299277782440186	-1.1429736614227295	-1.339306116104126	-0.1658957302570343	-0.5784076452255249	0.2068762183189392	-1.239375352859497	1.7524075508117676	1.187741994857788	0.8201019167900085	-0.28311339020729065	0.7439674735069275	0.23786069452762604	-0.8193590044975281	-1.3279836177825928	1.5231337547302246	-0.5610343813896179	1.6276297569274902	0.966314435005188
0.41278380155563354	0.6293773055076599	-0.22935393452644348	-0.7760159969329834	0.6032881140708923	1.3680700063705444	1.2690626382827759	0.7701098322868347	-1.0253698825836182	0.5296705365180969	-0.3217627704143524	-0.8646003603935242	-1.522637963294983	-1.536153793334961	0.17848823964595795	-1.488324761390686	-1.7109172344207764	-1.1941637992858887	0.7492650747299194	1.6280248165130615	0.1883869469165802	0.15695029497146606	-0.5598264932632446	-1.4330439567565918	-0.5734578967094421	-1.5956165790557861
0.6115785837173462	0.1836223304271698	1.0667699575424194	0.39162737131118774	-1.42782461643219	-0.5403662919998169	0.6854127049446106	1.3909274339675903	-0.04456453025341034	1.0793052911758423	0.16151809692382812	-0.6644400954246521	-0.008563379757106304	1.6034555435180664	0.4335170090198517	0.23675809800624847	-0.23495587706565857	0.9370344281196594	1.1494773626327515	0.30166569352149963	0.4940902292728424	1.2322362661361694	-1.4225213527679443	-1.6589970588684082	-0.4581499695777893	-0.4071992039680481
-1.6073299646377563	-1.3295730352401733	-0.8801038265228271	1.1503280401229858	0.6931943297386169	-0.2961544394493103	-1.392978310585022	-1.5191965103149414	-0.6657147407531738	1.014350175857544	-0.33631160855293274	1.1997538805007935	1.228112816810608	-0.2684536278247833	-1.0524290800094604	0.01852254383265972	-1.2021794319152832	-0.7380690574645996	1.5923023223876953	-1.491146445274353	-1.615058422088623	1.4922560453414917	1.5365115404129028	-1.610283374786377	0.5803000926971436	0.31060823798179626
0.23559443652629852	0.09935339540243149	0.003029079642146826	1.260301947593689	-0.31743887066841125	1.1476205587387085	-1.463694453239441	1.2783995866775513	-0.4561142921447754	1.5987889766693115	-0.9916580319404602	0.4890439510345459	-1.57614266872406	0.6998069882392883	1.0826082229614258	1.5993194580078125	0.8465318083763123	1.077499270439148	-1.447064995765686	-1.5813454389572144	-0.44883406162261963	1.5607824325561523	1.7875397205352783	-0.31928375363349915	-0.8128918409347534	0.40414464473724365
1.4167308807373047	1.071993112564087	0.8606764078140259	0.5313476324081421	1.2844034433364868	-1.2679182291030884	0.9090583920478821	1.0831743478775024	1.6151608228683472	0.655841588973999	1.3598437309265137	1.1713521480560303	0.050408247858285904	0.449150949716568	0.6524509787559509	1.462173342704773	1.6103708744049072	-0.2672417163848877	1.2254421710968018	-1.22514009475708	-1.5149409770965576	1.521530032157898	0.9146071672439575	-0.01144333928823471	-0.029031548649072647	-0.38800081610679626
-0.9172455072402954	-0.6975071430206299	-0.2581087052822113	-0.13557693362236023	0.40416476130485535	0.1020112931728363	-1.2603869438171387	-1.5526622533798218	0.4180608093738556	1.1798940896987915	-0.8053615093231201	0.13857287168502808	-1.0358752012252808	0.027521496638655663	0.5901502966880798	-1.285644769668579	-0.8289065957069397	1.3275580406188965	0.6503906846046448	0.6396015286445618	-1.2363332509994507	-0.19415464997291565	-1.374580979347229	-0.403148353099823	1.4400358200073242	0.48216497898101807
1.0095210075378418	0.4041649401187897	1.6223100423812866	-1.4508514404296875	-0.7218271493911743	-1.12129807472229	-1.5549792051315308	-0.20070400834083557	0.7074399590492249	0.21152330935001373	-1.5732580423355103	-0.3137474060058594	0.4139214754104614	0.010321097448468208	-1.5649336576461792	0.31834688782691956	0.052975285798311234	1.3729209899902344	-0.8950654864311218	0.1347648948431015	1.253083348274231	-1.1726958751678467	1.0087862014770508	1.246008038520813	-0.12313312292098999	-1.7514550685882568
1.1337554454803467	1.7070163488388062	-1.0041749477386475	0.8222591876983643	-1.2671860456466675	0.8349959850311279	-1.7029457092285156	-0.7654224038124084	1.5152323246002197	-0.7865018844604492	-0.12281101942062378	1.0526639223098755	0.8299878835678101	0.5410233736038208	-1.0202199220657349	1.6369569301605225	-0.36492589116096497	-0.2222926765680313	0.2081710249185562	-0.856663703918457	1.535245418548584	-0.10146485269069672	1.3861223459243774	-0.4328308403491974	-1.3553273677825928	0.3502376675605774
-0.2620892822742462	0.08536514639854431	-0.7094845771789551	0.35954055190086365	-1.1067942380905151	1.016169548034668	0.991459846496582	0.8605387210845947	1.222664713859558	0.10796286910772324	-0.6477854251861572	0.5069074034690857	-0.5117858052253723	-1.0632208585739136	1.3258728981018066	1.5208027362823486	-0.6355009078979492	-1.4814085960388184	1.342835545539856	-1.0668386220932007	-1.0136488676071167	-0.8401779532432556	1.2417047023773193	0.8686069846153259	0.45759162306785583	0.640197217464447
1.6566264629364014	1.5412249565124512	0.6257644295692444	0.8724164962768555	-1.4950026273727417	0.12639650702476501	1.5753600597381592	-0.2040293663740158	1.7474734783172607	0.6419979929924011	1.5851259231567383	-1.5390598773956299	0.36168938875198364	0.003488305490463972	-0.2609727680683136	-0.9104822278022766	0.2765160799026489	1.4392155408859253	-0.9095803499221802	-0.03719000518321991	0.9841703772544861	0.011633451096713543	0.8958970904350281	-1.2011805772781372	-0.5587295889854431	0.8245750069618225
-0.619140625	-0.09211084246635437	-1.3534667491912842	0.00639678630977869	0.9371525049209595	1.0666917562484741	0.1369793862104416	0.6849756836891174	0.6051268577575684	0.40650904178619385	-1.571362018585205	0.2607083320617676	0.5160228610038757	-0.3615197241306305	-0.3408592939376831	1.4901008605957031	0.2988317608833313	-1.203711748123169	-1.2987926006317139	-0.6733415126800537	-1.5815738439559937	-1.3796437978744507	-1.5141531229019165	-0.8872324228286743	0.8391886949539185	1.6413897275924683
-1.7029794454574585	-1.3137805461883545	-1.3505289554595947	1.6812145709991455	-0.4227465093135834	-0.41220641136169434	-0.8257593512535095	0.4635435938835144	0.9019313454627991	0.8567142486572266	-1.42031991481781	1.3618183135986328	0.8576459884643555	0.4918260872364044	-0.7843245267868042	1.4335840940475464	1.6523847579956055	-0.18897773325443268	-1.428362488746643	0.3225753605365753	0.09015874564647675	-1.317762017250061	1.242246150970459	1.4044029712677002	-0.5758728384971619	0.666071891784668
-0.8200869560241699	-1.5324103832244873	0.8942673206329346	-0.18565337359905243	-0.9300640225410461	1.7153644561767578	0.992909848690033	-1.4414576292037964	0.6002620458602905	-1.7699828147888184	-1.5390344858169556	0.4524841904640198	-0.09546514600515366	-1.1440540552139282	1.0303103923797607	-0.5928195118904114	1.5586715936660767	0.5528864860534668	1.3601669073104858	0.7044008374214172	0.9133868217468262	-0.42973408102989197	-0.9911529421806335	1.0270143747329712	-0.900579571723938	-0.4973237216472626
